Gas,Humidity,Temperature,Label
370.9269733976262,29.36996445907527,85.25747244728558,1
397.41387112076734,59.40558940248807,27.48532722567315,1
246.32777645209393,98.36302177443605,94.91511029706882,1
326.1841342695198,6.778576368517031,45.22523264273238,1
272.12927034577797,90.92913278733253,96.0990816702593,1
389.08406508815364,41.92718608566859,76.7449763654894,1
315.93529872637276,48.97868141946444,59.9789958154341,1
234.35661866845751,37.09288795270081,98.88868819551355,1
388.6059171347906,38.97348726756159,19.29645620377083,1
203.22012770810113,47.33557813392588,6.386273874448889,1
203.10300620595234,81.25647463137196,90.27389830570141,1
330.6881613408076,18.545339301607523,79.61651423442933,1
297.8797255271519,74.69737073160893,15.413921263218434,1
394.437358206911,78.15657523579864,31.136894075102305,1
315.7533770461378,51.80494659863799,77.28922982417879,1
249.99178987899194,97.0250025409797,11.303372518308052,1
396.51086970459687,46.81142207487129,66.1733670771508,1
214.94150755008678,10.07086919544431,9.023927788603226,1
315.132440613921,12.00740513590527,50.80025440483554,1
264.16217626542846,30.07953973375306,32.72155946001494,1
234.6297805547809,33.183767397863015,8.607252197546023,1
231.42014298629354,32.73164648423137,90.78185548627326,1
295.5493081399303,23.75183350270862,25.06707135367141,1
387.53080833119037,1.1930634230025383,67.0840398160103,1
397.7492395459354,54.936771001745164,52.404494104508814,1
304.6440944140436,96.16031034730051,71.66666790081464,1
337.3211553408198,76.05471384781721,26.144412738250487,1
341.7913467076803,86.07337859789207,9.70190591964819,1
358.0788727071292,83.63241233493832,83.37483202822172,1
264.741641658887,27.619777958774705,0.138272017709129,1
335.1041741368544,3.942238686571198,43.6110215079198,1
396.65525616539276,99.85642951311208,67.8205791290812,1
326.2526238588041,56.24278585762469,21.615248221169313,1
240.1818958930718,31.029468549768723,20.733056580451038,1
370.4081867338,50.15726487170463,54.46353753813694,1
259.0758146584886,24.47774429518612,32.177760402536585,1
285.9792350228978,41.71315183039114,14.143227078016196,1
202.58044760912944,30.995661180841715,15.021243546806762,1
306.9590965667046,76.77309372644493,61.20316926782648,1
361.1287680178929,83.12831856452816,12.624667653065869,1
333.7878266691889,94.85263296644433,16.622268040376387,1
345.4880785004539,77.16545928383141,18.1512964941994,1
278.0881485285383,64.77129006579703,32.2198408482997,1
325.70833165255453,38.1910468956521,44.064606447529975,1
275.1355666037019,10.477800595822984,31.19745784079412,1
396.74682735517433,76.18483527862878,98.42835400906972,1
231.17576784348628,57.931558321269996,80.12877944325078,1
367.0922183886472,70.86630111203482,90.87981161345898,1
220.28296526511684,92.04746807129669,89.50779101442349,1
320.56723297708186,53.39624872853742,66.54146725304139,1
363.58117973770555,44.195572255877366,25.148741767022642,1
233.9196318050124,66.9919829188651,82.07186910903704,1
337.8894568780032,77.62355557848143,88.73415120265493,1
349.78857460584817,93.48104049949733,33.24728827141067,1
315.0930090713831,39.74030351468999,15.180241609155932,1
307.3777460991979,71.69017817381562,99.84461900345896,1
332.12927250166274,50.93642348436836,54.18550475439331,1
319.05033923668543,88.55164593514817,80.3394921402336,1
398.7039910750398,64.83551853839415,25.98312642900459,1
371.32661835589226,1.20168349672638,75.68484309046745,1
297.5523812785479,55.919100679207986,91.88317915682082,1
339.86292514061006,33.17205879686228,80.33532436890339,1
266.57561923364347,57.09082815759254,88.23308645909276,1
292.9352240697132,80.92578332337197,9.981761919847775,1
235.84034028723354,55.942480972902196,57.966798622337514,1
384.2674346399661,63.882758529387296,79.70436650353832,1
362.4913056839384,60.89534917863717,5.208866129184797,1
242.64751719504432,41.91034717819231,93.83732845284754,1
317.468452129678,76.23128839924145,24.063975621136713,1
206.6461665240906,17.212874011215995,25.69055067873315,1
312.22707090529997,59.48205749452207,77.26591699752446,1
282.13473276967477,46.65040031127479,88.23634885331457,1
353.8667544391571,61.46150266845293,49.31662714924359,1
359.25622539760417,68.23570681495852,35.16730566494333,1
385.44086367954066,30.763724145512008,58.893058579422,1
285.4729968641174,31.643399894014802,4.526542017409807,1
351.51618035217956,76.18284273948055,32.40593239746433,1
236.97301124517372,43.337611004193974,52.66781779004675,1
209.57715734306214,78.94650696512373,72.46968214581,1
362.6578993097887,8.764081588128736,84.59420006011479,1
248.87301829710958,7.649059220279309,50.690494423957134,1
325.36161604510687,88.02018184599979,98.11717529156714,1
394.77369694036037,76.05801720398233,58.54544808338662,1
352.2459111819242,28.90983768647022,22.567986121474583,1
327.79000306479287,39.42907015113776,50.764414121797245,1
397.8519940166148,92.49187466484908,32.62536712098407,1
339.545702252782,55.50069180472437,34.331795545654565,1
280.4432624817857,27.316845039499725,80.51514020723765,1
260.98796047858156,59.73613170886686,96.59511501372845,1
389.2422611828975,58.445669577402185,6.076634188806029,1
217.70162596657994,48.79242534933904,29.16055849300888,1
319.74890137115085,68.52303283289379,78.77800510313962,1
360.207876030167,15.348094994979554,10.660066563404602,1
326.43214593720165,81.40664021816632,90.98063008795208,1
318.0225161573778,11.361476734215636,24.722901068681768,1
204.0069710502409,69.18878997193868,85.91390250604823,1
374.8253906660209,49.569982872111495,32.224432178154395,1
353.01372433911433,79.69517444743562,14.703612239095287,1
376.25283508547125,40.175075822606345,51.529431846107066,1
312.7196586070811,69.09714996674614,63.92683272811887,1
363.22474190249864,13.947024771613293,35.57876989366206,1
220.5250542885115,40.326554343382135,25.283412426874584,1
277.95364167451567,95.75641821638085,58.16213607518763,1
207.00532637191216,81.77613103317456,72.7079509023019,1
209.96612637490492,75.20979508004335,55.671477581538376,1
350.00741011357854,82.47544527888402,59.44179781947527,1
225.8913750062306,32.93575247345393,96.44994499487687,1
302.36946132300255,2.9416780876975634,75.94808326073212,1
300.20841733046024,94.9783408747728,35.586630680666566,1
213.8988942131726,62.028100192898805,32.030662751091846,1
313.98908303294826,80.33229498426438,33.22612571116558,1
323.2979672731632,78.29720421581992,74.93559903003997,1
351.98821013461026,60.69884216476302,55.240999524896765,1
273.1921416555903,45.954768821787894,51.3850055797341,1
285.61251669957926,91.47523039601802,5.762621734249695,1
284.779167496469,49.99525353895138,23.647874640298248,1
318.21703212071094,36.34074931914172,58.16329028810146,1
357.7021533946752,35.92028680647641,93.29985847759045,1
297.630428309061,94.58886544783448,12.310146972402613,1
332.8356041057774,66.72537722464607,33.60543981223327,1
228.5819311808968,47.6788156677598,77.58711624113852,1
232.1306868495456,86.90734101013695,79.92981974602029,1
358.1666922376628,18.897318132165843,60.97357228067207,1
326.32627350042407,19.95361911010951,90.6858188081915,1
203.25168376239304,63.87832041038971,10.824166954742864,1
288.7524109622867,71.22046038180542,96.9531371607828,1
300.81034746849303,76.58360496431497,34.667407575624324,1
372.2699650166084,68.50185714760461,13.432035391779419,1
360.9317735831466,24.516877349234544,25.409705866318987,1
237.9913623901937,71.26605931635669,9.53962817743006,1
233.14675748475452,19.793725134934558,59.561988866151296,1
238.20536109343374,34.9800490144896,71.34468478580105,1
255.97151769115794,28.32664039561843,74.86533224551376,1
212.9998300207746,31.88761046757138,4.158680231793344,1
210.90133551484317,12.420224529318546,30.325912055528768,1
371.21555208685425,76.45344003041666,15.61439603958391,1
316.8609799726098,20.568978416725393,8.443774544356664,1
355.02092132241387,21.138671511014063,3.3996878829275157,1
326.73316324487314,3.017726168842605,20.932475223416958,1
306.66626842816817,96.39183476455486,50.05947540165132,1
248.37058485452283,76.09183231748351,25.41971770038789,1
306.5862490365661,49.289622597787016,54.941203125554296,1
377.0039823583726,74.65691281147635,49.51898454797519,1
219.63074345745727,8.176263739783863,16.82293813133976,1
354.3902561032643,70.78050371231006,23.050226584694432,1
334.0653382775953,58.46967661448359,11.202649247926077,1
230.9901901426584,71.44603560411615,24.91011731956173,1
329.7525359236748,88.87662734492248,99.70689600056619,1
242.62457426990332,24.7934946990051,71.35550408747216,1
361.4566626775712,42.256514497189016,42.5331485108832,1
239.1513027279666,11.4464956895716,57.391522051909725,1
239.94496531916465,80.8220573282939,24.656946680394675,1
233.61355264194174,61.51023684358654,4.359443958673204,1
249.38368967984005,58.18272945999476,31.965078022116945,1
269.71133613503025,89.78906315789655,30.417841377613463,1
218.5848118104525,62.613960534922285,19.324475546450316,1
258.9037506925629,96.87414125101871,52.18289122020392,1
377.14580529821967,32.5270728316443,50.38563352208122,1
253.11338417046892,16.33107434342739,11.165631196416935,1
301.15721387401777,44.63729981429052,17.302463808358116,1
274.2114891191517,83.05967457831292,0.3831611011092195,1
202.00883605481195,30.567322279105348,8.968647858631662,1
315.91395640812846,10.806385541434892,75.54140686261806,1
211.97402856952755,58.353052541689344,85.42482550460362,1
351.3702064080262,83.71067991443489,43.32534142697225,1
235.37480305065648,32.3481366216933,69.88967016158905,1
207.24807252148352,55.05965841799701,49.21298727016856,1
288.49064566404843,43.55730774448999,89.38984533576443,1
309.8648574545983,85.12425010492103,20.12791990263656,1
217.859159590233,8.011569679727792,81.08891442624856,1
352.1456080479033,69.99633300886413,64.78285149758503,1
357.6558111885401,99.92051730648951,4.854576973899427,1
258.2206987353531,25.123613216695006,58.16966077611801,1
364.8703837769086,88.00466133162836,36.199116143025165,1
385.5945576057223,8.98978773592628,47.95465154569795,1
255.16828710319115,42.50874484434407,7.37039194840251,1
364.91355299385316,64.14066851609019,44.465423102029355,1
386.51157876879734,41.88633268127596,64.82952967380179,1
212.50858624875008,56.838337050897096,61.41495331424196,1
317.48667694903884,27.854955122180534,83.10021587970049,1
340.0273788414644,36.124947838075904,83.33393515307978,1
317.5743246446467,55.69488932666107,72.98186757460803,1
230.36183181481985,4.067563485679548,46.57965267796121,1
220.67660976990976,13.773914997392222,61.83652819626919,1
241.06973466667193,74.63968572112837,5.49499663109454,1
316.5078138700971,63.05784798334035,63.38139588280045,1
225.9999880872435,28.777387483683526,79.78276176837528,1
367.8447592284656,49.53044679681214,27.04358841352962,1
218.91352741909233,0.7919755289763408,31.95870615601921,1
276.7796185953547,19.024871903771068,5.095714682986674,1
379.99501617500107,73.07976962495978,11.603939271811681,1
306.9714626420151,80.06884066940033,75.3871825145441,1
363.3429523522825,81.75308141281806,86.95912193089819,1
358.04951810849286,3.78286664723374,74.7023849983513,1
331.59481447695623,35.34122703332879,63.884424172261674,1
309.51270634845315,51.35955494283314,18.933455244278395,1
327.1466620857425,63.23395157551636,60.12278958683995,1
396.0876074294081,28.873147516025753,10.029120457852326,1
307.66307534232135,96.31919563115116,69.09461434415745,1
238.88787257083777,39.74557769512385,68.55081795594387,1
376.961817833218,88.35993129677784,71.912233980595,1
397.04745349325015,62.87880386524118,13.798511495374033,1
330.89118609661887,77.13383415526232,83.39391475477986,1
337.86021160675904,13.925896150378737,61.985460937318095,1
333.87259006561027,77.55053866101194,84.36410109118577,1
387.4852946297409,34.45438507948758,99.47460848858105,1
280.4184209352435,4.956471790267248,3.7653249247056486,1
210.13108003720026,69.87674901794198,72.50458256867407,1
251.73294547041223,34.37009476639593,48.35041440566117,1
387.36560276601915,20.692144497836573,33.39436954900362,1
297.7109525169897,97.20832413400161,60.08324435389781,1
281.477902846488,59.28929664390109,97.96909321438267,1
372.7039581711681,22.156840958895764,51.34635160824325,1
245.27580895340992,53.846745794180116,54.883305353046865,1
246.25481521304425,5.762334215137132,85.47646319743903,1
304.0161440291207,28.484325408695142,27.544865511115248,1
348.67087100147126,10.624700521399532,2.6813777765272384,1
236.684742673336,79.21070632407911,20.685897131643884,1
337.3615274511245,85.9139491750493,9.186917458151179,1
324.6457077001969,22.40233071827661,88.2920790028758,1
396.1542157774152,64.94889705658404,82.99423536007971,1
254.22482258564864,21.623521671531254,1.2832850129770201,1
269.02112472912194,54.17020357261965,11.803695082125355,1
237.23999321378278,45.42294988814793,78.5886860472483,1
234.09560405017464,60.03309206372972,85.07170017543676,1
369.0574732242816,98.40698598699748,94.0330901781083,1
365.6744384013549,24.87930563896206,70.81785887002061,1
390.41194375908844,92.66252715905108,15.75043415973596,1
380.68643410259256,91.2793670020577,4.014121253636127,1
324.82283482905063,6.808633641691808,37.63920120041103,1
327.3741776625,62.950717107823394,53.90998409510996,1
392.12418264566594,87.99370636534289,54.00226671679591,1
201.6573931042408,53.1219008652034,31.878602782439813,1
286.7289256138972,1.5279056777444788,77.66008284129336,1
278.8734232442015,66.78771303726123,45.18443996970374,1
265.0467714353919,42.208155331090225,71.91151121371146,1
301.17945808299055,9.785446791641295,13.45593056635096,1
202.80754975401743,78.48301825922506,35.536092056809885,1
220.7402943992386,58.93436105106489,92.20195930433889,1
345.44419527409843,96.71780802087805,9.485694214915663,1
263.40739097250474,69.64068994013168,7.430165465265127,1
398.2010498535009,25.621010193865345,27.669591673047677,1
231.9297902319019,16.649538193481472,51.86020777880821,1
369.5021579522064,82.02488897323033,21.21141302189944,1
308.55492953614475,37.01398448904306,10.900382467447244,1
346.65327640734154,42.15549729880229,82.15830540648007,1
251.34112012555138,62.40547007282926,61.25458187806605,1
386.44826781407704,11.619968483548371,35.7714661715301,1
388.2127235679037,69.22675174031568,56.396185891145315,1
318.1043091419363,54.042265311150885,60.815665631267166,1
267.0705431600299,15.505483536624975,28.099609515372247,1
205.9216997125211,71.73102736287076,6.4638487415525585,1
340.6891956134465,49.18859552494872,34.77807711870543,1
367.6975056259488,94.3919537620548,52.09734840068004,1
345.7950256658029,10.786607336012322,30.809791411350552,1
345.14469559038713,66.69880113794494,91.51827406425433,1
368.0388601297661,76.22386954749653,11.916282949705149,1
307.4730623112885,23.11693459150357,36.64051682478091,1
303.5533838656835,23.689211077133532,5.422549748931527,1
295.0537877144144,47.22045192529978,23.85460894895688,1
202.83553929535526,44.36646063423593,85.80231623785956,1
353.21468657164706,37.99805924454211,11.56628263343934,1
346.47436988228446,19.038378604206574,66.52480979770785,1
261.67492564004976,74.55734383591029,72.90106453380875,1
387.71756705707696,50.91823347198453,3.6868522729770925,1
253.25824677565402,85.59636428682101,89.96814400613813,1
273.4605686227732,74.45593379438563,39.690801285147415,1
248.39443182986486,85.27343348229817,26.382300938335547,1
359.0544516117237,4.298426645140219,15.08875773381828,1
201.65024307820224,31.65204143501168,91.34160658639499,1
388.89722168851546,96.61871195924282,54.32472925858198,1
215.10507620171853,29.261136146735446,47.606024114202114,1
283.8453415757655,20.994067655206837,66.79928498411714,1
322.3274140390057,1.4971023452886922,68.5155140719209,1
224.05806405388049,19.106018271065107,9.022863566158856,1
388.0213181243206,11.723451811078988,9.236350105779234,1
215.32393806277003,94.12584514946884,9.343427466188315,1
206.07774609553945,56.877709331196826,92.33252554663139,1
374.657172355028,60.61042656790775,82.67129679996252,1
203.86514733813038,38.92710622593212,9.803237073687532,1
316.23322845483233,44.788610792007034,56.134407633482,1
360.3981105382966,46.186878794221556,30.19830964702932,1
370.4902101311004,68.17794163152789,17.3926560048576,1
338.88648766946335,94.72808634271092,90.21000286711336,1
213.8498790485502,24.095700676987654,74.51700235205773,1
240.66207419355914,8.281106758297197,27.650771307733102,1
230.01258036206633,49.187372562408704,42.747505366523065,1
224.10849916162135,81.32615987447727,28.31533364727098,1
305.4793463052803,92.54530382254657,9.253144649096468,1
263.54093013069354,24.40250512893929,94.28253010927047,1
322.9952572206461,46.83298507243614,14.133916504475941,1
208.23287630626416,92.29228757843518,21.344819483789777,1
206.46234173454516,86.4770730860986,92.83745634895497,1
396.4823611523308,9.815877402850948,72.90605127198863,1
324.2184902265571,98.66484391171917,78.4977303064719,1
353.640401809519,36.698092059275545,81.31929236088715,1
211.8917253841242,1.2261458330678376,17.34429538523833,1
324.94850167778907,82.09822122449,68.75640150598326,1
276.2107669079324,15.542247368163142,77.95700680428523,1
200.26983605311216,87.13233678386231,96.48005063670232,1
328.9153931685928,60.70760248665501,52.068482682516645,1
287.6656534394235,98.04124018716604,37.45941505594161,1
241.0355496974522,9.48951632830215,57.44889195698711,1
254.57305962239394,18.762237145560224,82.5686035753233,1
294.22118217457137,22.86764479134895,3.9767214288392028,1
312.644146511043,89.0717582862369,84.06147368151872,1
335.9594862750113,72.70795266340319,17.312636349663734,1
228.47460703667124,42.45080173834206,46.46429879845162,1
237.28037069576902,70.14731319859371,86.18175593465473,1
209.18889709615937,77.74231344858313,7.668479721553911,1
277.53517141451823,43.58414655602718,56.846013614025246,1
223.0712504286796,82.45205657516208,43.73274093550755,1
353.58509195220347,10.026237684915118,91.70234632538522,1
317.240722704303,14.614223033109408,28.939285678669023,1
393.65186966118597,44.98409129075578,38.11081138183384,1
315.59389683365146,4.352714254688184,67.72146623308205,1
332.14874034316995,55.414975654700925,90.53969354697962,1
218.2222039785547,16.37792974484924,91.68253698318868,1
320.46959527896144,28.304977601922133,85.58651265989246,1
357.46508388104843,50.3393074530757,78.41077101720234,1
237.32408602137838,67.87756350137873,74.5387498302532,1
291.3220475441968,46.020515295862985,92.81612759469232,1
225.89989370266676,97.80876047797624,70.72188010853222,1
